source_project_id,project_name,country,region,project_partners,project_type,lifecycle_stage,source_status,project_phase,sector,subsector,capacity_basis,capacity_mtpa,announced_capacity_mtpa,cdr_capacity_mtpa,announcement_year,fid_year,announced_start_year,suspension_or_cancellation_year,co2_destination,parent_hub,reference_urls,source_vintage,source_url,source_form,canonical_project_id,mapping_status
iea-2026-0311,Petronas Kasawari gas field CCS project (Kasawari Phase 2 project),Malaysia,Other Asia Pacific,"Petronas, Technip, National Petroleum Construction Company, Worley (EPC), Kawasaki Heavy Industries, Malaysia Marine and Heavy Engineering Sdn Bhd (Compressor)",Full chain,construction,Under construction,2,Fuel transformation,Natural gas processing/LNG,capture_capacity,3.3,3.3,,2020,2022,2030,,Dedicated storage,,https://www.offshore-energy.biz/petronas-picks-xodus-for-malaysian-offshore-carbon-capture-project/|https://www.petronas.com/flow/business/offer-no-other|https://ijglobal.com/articles/160281/petronas-moves-forward-kasawari-ccs|https://www.upstreamonline.com/exclusive/petronas-awards-dual-feed-contracts-for-worlds-largest-offshore-ccs-project/2-1-1167988|http://tradearabia.com/touch/article/OGN/395506|https://www.petronas.com/media/media-releases/petronas-carigali-reaches-final-investment-decision-kasawari-ccs-project|https://investors.bakerhughes.com/news-releases/news-release-details/baker-hughes-supply-key-technology-one-worlds-largest-offshore,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,my-kasawari,matched-exact
iea-2026-0312,Phillips 66 Humber refinery,United Kingdom,Europe,Phillips 66,Capture,concept,Planned,,Fuel transformation,Refining,capture_capacity,0.5,0.5,,2021,,2028,,Dedicated storage,Viking CCS,https://www.harbourenergy.com/sustainability/v-net-zero/|https://www.woodplc.com/news/latest-press-releases/2021/wood-awarded-contract-for-humber-zero-project|https://www.santos.com/news/moomba-ccs-project-boosted-by-a15-million-grant-from-carbon-capture-use-and-storage-development-fund/|https://fueloilnews.co.uk/2022/05/shell-tech-deal-will-see-phillips-66-refinery-first-to-reduce-co2-emissions/|https://144000848.fs1.hubspotusercontent-eu1.net/hubfs/144000848/Humber-Zero-Technology-Report.pdf,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0313,Pieridae Caroline Carbon Capture Power Complex Phase 1 (ALB),Canada,North America,Pieridae Energy Ltd.,Full chain,concept,Planned,1,Power and heat,Power (gas),capture_capacity,1.0,1.0,,2021,,,,Dedicated storage,,https://www.globenewswire.com/en/news-release/2021/05/27/2237301/0/en/Pieridae-Creating-Caroline-Carbon-Capture-Power-Complex.html|https://gascompressionmagazine.com/2021/06/04/6014/,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0314,Pieridae Caroline Carbon Capture Power Complex Phase 2 (ALB),Canada,North America,Pieridae Energy Ltd.,Full chain,concept,Planned,2,Power and heat,Power (gas),capture_capacity,2.0,2.0,,2021,,,,Dedicated storage,,https://www.globenewswire.com/en/news-release/2021/05/27/2237301/0/en/Pieridae-Creating-Caroline-Carbon-Capture-Power-Complex.html|https://gascompressionmagazine.com/2021/06/04/6014/,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0315,Pine Lake Corn Processors Steamboat Rock biorefinery (IA),United States,North America,"Pine Lake Corn Processors, Summit Carbon Solutions",Capture,concept,Planned,,Fuel transformation,Bioethanol,capture_capacity,0.229,0.19,0.229,2021,2026,2028,,Dedicated storage,Midwest carbon express,https://www.summitcarbonsolutions.com/our-partners|https://www.reuters.com/markets/commodities/giant-pipeline-us-midwest-tests-future-carbon-capture-2021-11-23/|https://www.summitcarbonsolutions.com/news/scsexpansionannouncement,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0316,Plant Daniel Carbon Capture (MS),United States,North America,Southern Company Services,Capture,concept,Planned,,Power and heat,Power (gas),capture_capacity,1.8,1.8,,2019,,,,Dedicated storage,Project ECO2S: Early CO2 Storage Complex in Kemper County (MS),https://www.energy.gov/fecm/foa-2058-front-end-engineering-design-feed-studies-carbon-capture-systems-coal-and-natural-gas|https://www.osti.gov/biblio/1890156,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0317,Plymouth Energy Merrill biorefinery (IA),United States,North America,"Plymouth Energy, Summit Carbon Solutions",Capture,concept,Planned,,Fuel transformation,Bioethanol,capture_capacity,0.157,0.13,0.157,2021,2026,2028,,Dedicated storage,Midwest carbon express,https://www.summitcarbonsolutions.com/our-partners|https://www.reuters.com/markets/commodities/giant-pipeline-us-midwest-tests-future-carbon-capture-2021-11-23/|https://www.summitcarbonsolutions.com/news/scsexpansionannouncement,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0318,"POET 17 bioprocessing plants (IA, NE, SD)",United States,North America,"POET, Summit Carbon Solutions",Capture,concept,Planned,,Fuel transformation,Bioethanol,capture_capacity,4.7,4.7,4.7,2021,,2027,,Dedicated storage,Midwest carbon express,https://www.prnewswire.com/news-releases/navigator-co2-poet-sign-letter-of-intent-to-capture-transport-and-store-five-5-million-tons-of-co2-annually-301562239.html?tc=eml_cleartime|https://poet.com/resources/documents/POET-sustainability-report.pdf|https://www.global-agriculture.com/farming-agriculture/poet-and-summit-carbon-solutions-announce-carbon-capture-partnership/|https://www.thegazette.com/agriculture/poet-ethanol-plants-in-iowa-and-south-dakota-sign-on-to-summit-co2-pipeline/,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0319,ECO2CEE (Poland EU CCS Interconnector) phase 1,"Poland, Latvia, Lithuania",Europe,"Air Liquide Polska, PKN Orlen, Lafarge Cement, Orlen Lietuva",Transport,concept,Planned,1,CO2 T&S,CO2 transport,transport_capacity,3.0,3.0,,2021,,2027,,Dedicated storage,ECO2CEE (Gdansk terminal),https://ec.europa.eu/clima/system/files/2021-11/policy_funding_innovation-fund_large-scale_successful_projects_en.pdf|https://ec.europa.eu/energy/maps/pci_fiches/PciFiche_12.9.pdf|https://www.energy.gov/sites/default/files/2023-08/8.%20ECO2CEE%20PKN%20ORLEN.pdf|https://energy.ec.europa.eu/news/connecting-europe-facility-nearly-eu600-million-energy-infrastructure-contributing-decarbonisation-2023-12-08_en|https://www.orlen.pl/en/about-the-company/media/press-releases/2023/December-2023/ORLEN-EU-funding-secured-for-CO2-transshipment-terminal-|https://www.energy.gov/sites/default/files/2023-08/8.%20ECO2CEE%20PKN%20ORLEN.pdf,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0320,ECO2CEE (previously Poland EU CCS Interconnector) phase 2,"Poland, Latvia, Lithuania",Europe,"Air Liquide Polska, PKN Orlen, Lafarge Cement, Orlen Lietuva",Transport,concept,Planned,2,CO2 T&S,CO2 transport,transport_capacity,6.0,6.0,,2021,,2031,,Dedicated storage,ECO2CEE,https://ec.europa.eu/clima/system/files/2021-11/policy_funding_innovation-fund_large-scale_successful_projects_en.pdf|https://ec.europa.eu/energy/maps/pci_fiches/PciFiche_12.9.pdf|https://www.energy.gov/sites/default/files/2023-08/8.%20ECO2CEE%20PKN%20ORLEN.pdf|https://energy.ec.europa.eu/news/connecting-europe-facility-nearly-eu600-million-energy-infrastructure-contributing-decarbonisation-2023-12-08_en|https://www.energy.gov/sites/default/files/2023-08/8.%20ECO2CEE%20PKN%20ORLEN.pdf,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0321,Polaris CCS capture (ALB),Canada,North America,Shell Canada,Capture,construction,Under construction,1,Fuel transformation,Refining,capture_capacity,0.65,0.65,,2021,2024,2028,,Dedicated storage,Atlas Carbon Sequestration Hub (ALB),https://www.shell.ca/en_ca/about-us/projects-and-sites/scotford.html|https://www.shell.ca/en_ca/media/news-and-media-releases/news-releases-2021/shell-proposes-large-scale-ccs-facility-in-alberta.html|https://www.energyvoice.com/renewables-energy-transition/ccs/americas-ccs/336709/shell-polaris-ccs-alberta/,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0322,Polaris offshore storage facility,Norway,Europe,"Horisont Energi, PGNiG Upstream Norway (operator)",Storage,concept,Planned,,CO2 T&S,CO2 storage,storage_injection_capacity,8.0,4.0,,2021,2026,2028,,Dedicated storage,Polaris offshore storage facility,https://www.horisontenergi.no/carbon-storage/|https://www.offshore-mag.com/renewable-energy/article/14203679/equinor-horisont-progressing-polaris-carbon-storage-project-offshore-northern-norway|https://horisontenergi.no/news/horisont-energi-intends-to-partner-with-pgnig-upstream-norway-as-operator-in-the-barents-sea-co2-licence-polaris/|https://horisontenergi.no/wp-content/uploads/2023/02/280223_Horisont-Energi-Pareto-Conference-_FINAL.pdf|https://horisontenergi.no/news/pgnig-upstream-norway-approved-as-operator-and-partner-with-horisont-energi-in-the-polaris-co2-storage/,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0323,Valero Port Arthur Refinery (TX),United States,North America,"Air products, ExxonMobil (formerly Denbury carbon solutions)",Full chain,operating,Operational,,Fuel transformation,Refining,capture_capacity,0.9,0.9,,2009,2011,2013,,EOR,,https://ieaghg.org/publications/technical-reports/reports-list/9-technical-reports/956-2018-05-the-ccs-project-at-air-products-port-arthur-hydrogen-production-facility|https://www.bizjournals.com/dallas/news/2013/05/10/denbury-using-plant-emissions-for-oil.html|https://www.energy.gov/articles/breakthrough-industrial-carbon-capture-utilization-and-storage-project-begins-full-scale|https://www.osti.gov/biblio/1437618,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0325,Porthos offshore transport and storage,Netherlands,Europe,"Energie Beheer Nederland (EBN), Gasunie, Port of Rotterdam",T&S,construction,Under construction,1,CO2 T&S,CO2 T&S,storage_injection_capacity,2.5,2.5,,2018,2023,2026,,Dedicated storage,Porthos,https://www.porthosco2.nl/en/|https://www.reuters.com/sustainability/construction-major-dutch-carbon-storage-project-can-continue-high-court-2023-08-16/|https://www.porthosco2.nl/en/milestone-reached-porthos-wells-ready-for-co%e2%82%82-injection/|https://www.dai-ichi-life.co.jp/english/news_release/2025/pdf/index_006.pdf,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0327,Prairie State Generating Station Carbon Capture (IL),United States,North America,"Prairie Research Institute (University of Illinois), Mitsubishi Heavy Industries, Kiewit Engineering Group, Sargent & Lundy",Capture,concept,Planned,,Power and heat,Power (coal),capture_capacity,6.05,5.0,,2019,,,,Dedicated storage,CarbonSAFE Illinois Storage Corridor (IL),https://prairiestateenergycampus.com/carbon_capture_retrofit_project/|https://blogs.illinois.edu/view/7447/409342776,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0328,Prax Lindsey Oil Refinery Phase 1,United Kingdom,Europe,Prax,Capture,cancelled,Cancelled,1,Fuel transformation,Refining,capture_capacity,0.55,0.55,,2021,,2028,2025,Dedicated storage,Viking CCS,https://prax.com/prax-lindsey-oil-refinery-joins-v-net-zero-humber-cluster/|https://www.counterfire.org/article/troubled-waters-at-the-lindsey-oil-refinery/,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0329,Prax Lindsey Oil Refinery Phase 2,United Kingdom,Europe,Prax,Capture,cancelled,Cancelled,2,Fuel transformation,Refining,capture_capacity,0.55,0.55,,2021,,2030,2025,Dedicated storage,Viking CCS,https://prax.com/prax-lindsey-oil-refinery-joins-v-net-zero-humber-cluster/|https://www.counterfire.org/article/troubled-waters-at-the-lindsey-oil-refinery/,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0330,Preem CCS at Lysekil refinery,Sweden,Europe,"Preem, Aker solutions",Capture,concept,Planned,,Fuel transformation,Refining,capture_capacity,0.3,0.3,,2018,,,,Dedicated storage,Northern Lights,https://www.offshore-energy.biz/preem-kicks-off-swedens-largest-ccs-project/|https://www.preem.se/en-battre-resa/fanga-in-koldioxid/|https://research.chalmers.se/publication/528685/file/528685_Fulltext.pdf,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0331,Project Bifrost Phase 1,Denmark,Europe,"TotalEnergies 80%, Nordsofonden 20%",T&S,concept,Planned,1,CO2 T&S,CO2 T&S,storage_injection_capacity,3.0,2.0,,2021,2027,2030,,Dedicated storage,Project Bifrost,"https://news.cision.com/bluenord-asa/r/noreco-announces-the-ccs-partnership-project-bifrost,c3411662|https://www.oedigital.com/news/490432-duc-rsted-dtu-enter-ccs-project-in-denmark|https://www.offshore-energy.biz/danish-govt-bankrolls-two-projects-for-co2-storage-in-north-sea/|https://offshore.dtu.dk/newsarchive/2023/01/project-bifrost-new-promising-ccs-results|https://bifrost-ccs.com/",2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0332,Project Cavendish Phase 1,United Kingdom,Europe,"Arup, VPI, National Grid Ventures, SSE Thermal, Uniper, Acorn",Capture,cancelled,Cancelled,1,Fuel transformation,Hydrogen or ammonia,capture_capacity,1.2,1.2,,2021,,2026,2023,Dedicated storage,Acorn CCS,https://www.projectcavendish.com/|https://www.spglobal.com/commodityinsights/en/market-insights/latest-news/electric-power/101221-consortium-plans-700-mw-blue-hydrogen-project-in-thames-with-scottish-ccs-by-2027|https://www.linkedin.com/posts/tom-baxter-a141a1b_project-cavendish-isle-of-grain-hydrogen-activity-7129404625643810816-g1b7/,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0333,Project Cavendish Phase 2,United Kingdom,Europe,"Arup, VPI, National Grid Ventures, SSE Thermal, Uniper, Acorn",Capture,cancelled,Cancelled,2,Fuel transformation,Hydrogen or ammonia,capture_capacity,1.8,1.8,,2021,,2026,2023,Dedicated storage,Acorn CCS,https://www.projectcavendish.com/|https://www.spglobal.com/commodityinsights/en/market-insights/latest-news/electric-power/101221-consortium-plans-700-mw-blue-hydrogen-project-in-thames-with-scottish-ccs-by-2027|https://www.linkedin.com/posts/tom-baxter-a141a1b_project-cavendish-isle-of-grain-hydrogen-activity-7129404625643810816-g1b7/,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0334,ECO2S: Early CO2 Storage Complex in Kemper County (MS),United States,North America,"Southern States Energy Board, Mississipi Power (Southern Company)",T&S,concept,Planned,,CO2 T&S,CO2 T&S,storage_injection_capacity,3.0,3.0,,2017,,,,Dedicated storage,Project ECO2S: Early CO2 Storage Complex in Kemper County (MS),https://www.energy.gov/fecm/foa-1999-project-selections,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0335,Greensand Future phase 1,Denmark,Europe,"INEOS E&P (40%), Wintershell Dea (Harbour Energy) (40%), Welltec (storage), Royal Wagenborg (ship), Nordsøfonden (20%)",T&S,construction,Under construction,1,CO2 T&S,CO2 T&S,storage_injection_capacity,0.4,0.4,,2020,2024,2026,,Dedicated storage,Greensand,https://wintershalldea.com/en/newsroom/offshore-ccs-planned-2025-project-greensand|https://projectgreensand.com/|https://www.projectgreensand.com/en/hvad-er-project-greensand|https://www.offshore-energy.biz/danish-govt-bankrolls-two-projects-for-co2-storage-in-north-sea/|https://www.ineos.com/news/ineos-group/ineos-led-consortium-announces-breakthrough-in-carbon-capture-and-storage/|https://aquaterraenergy.com/aquaterra-energy-lands-platform-repurposing-contract-for-trailblazing-project-greensand/|https://www.ineos.com/news/shared-news/ineos-led-project-greensand-and-royal-wagenborg-sign-agreement-on-co2-carrier-in-the-presence-of-hm-king-willem-alexander-of-the-netherlands-and-hm-king-frederik-of-denmark/,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0336,Project Greensand phase 2,Denmark,Europe,"INEOS E&P, Wintershell Dea (Harbour Energy), Welltec (storage)",T&S,concept,Planned,2,CO2 T&S,CO2 T&S,storage_injection_capacity,7.6,7.6,,2020,,2030,,Dedicated storage,Greensand,https://wintershalldea.com/en/newsroom/offshore-ccs-planned-2025-project-greensand|https://projectgreensand.com/|https://www.projectgreensand.com/en/hvad-er-project-greensand|https://www.offshore-energy.biz/danish-govt-bankrolls-two-projects-for-co2-storage-in-north-sea/|https://www.ineos.com/news/ineos-group/ineos-led-consortium-announces-breakthrough-in-carbon-capture-and-storage/|https://aquaterraenergy.com/aquaterra-energy-lands-platform-repurposing-contract-for-trailblazing-project-greensand/|https://www.ineos.com/news/shared-news/ineos-led-project-greensand-and-royal-wagenborg-sign-agreement-on-co2-carrier-in-the-presence-of-hm-king-willem-alexander-of-the-netherlands-and-hm-king-frederik-of-denmark/,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
